id,name,description,image,thumbnail,flag,AI_Prompt,Country_Code,Territory/Dependency/PartOf,Region,Subregion,Sub_subregion
259,Greece in 2021,"This was the sentiment in Greece in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/259.png,http://assets.collectiveminds.ai/thumbnail/259.png,http://assets.collectiveminds.ai/flag/GR.svg,AR,GR,N/A,Europe,Southern Europe,N/A
260,Greece in 2021,"This was the sentiment in Greece in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/260.png,http://assets.collectiveminds.ai/thumbnail/260.png,http://assets.collectiveminds.ai/flag/GR.svg,A3,GR,N/A,Europe,Southern Europe,N/A
261,Greece in 2021,"This was the sentiment in Greece in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/261.png,http://assets.collectiveminds.ai/thumbnail/261.png,http://assets.collectiveminds.ai/flag/GR.svg,3D,GR,N/A,Europe,Southern Europe,N/A
262,Greenland in 2021,"This was the sentiment in Greenland in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/262.png,http://assets.collectiveminds.ai/thumbnail/262.png,http://assets.collectiveminds.ai/flag/GL.svg,AR,GL,Denmark,Americas,Northern America,N/A
263,Greenland in 2021,"This was the sentiment in Greenland in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/263.png,http://assets.collectiveminds.ai/thumbnail/263.png,http://assets.collectiveminds.ai/flag/GL.svg,A3,GL,Denmark,Americas,Northern America,N/A
264,Greenland in 2021,"This was the sentiment in Greenland in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/264.png,http://assets.collectiveminds.ai/thumbnail/264.png,http://assets.collectiveminds.ai/flag/GL.svg,3D,GL,Denmark,Americas,Northern America,N/A
265,Grenada in 2021,"This was the sentiment in Grenada in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/265.png,http://assets.collectiveminds.ai/thumbnail/265.png,http://assets.collectiveminds.ai/flag/GD.svg,AR,GD,N/A,Americas,Latin America and the Caribbean,Caribbean
266,Grenada in 2021,"This was the sentiment in Grenada in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/266.png,http://assets.collectiveminds.ai/thumbnail/266.png,http://assets.collectiveminds.ai/flag/GD.svg,A3,GD,N/A,Americas,Latin America and the Caribbean,Caribbean
267,Grenada in 2021,"This was the sentiment in Grenada in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/267.png,http://assets.collectiveminds.ai/thumbnail/267.png,http://assets.collectiveminds.ai/flag/GD.svg,3D,GD,N/A,Americas,Latin America and the Caribbean,Caribbean
268,Guadeloupe in 2021,"This was the sentiment in Guadeloupe in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/268.png,http://assets.collectiveminds.ai/thumbnail/268.png,http://assets.collectiveminds.ai/flag/GP.svg,AR,GP,France,Americas,Latin America and the Caribbean,Caribbean
269,Guadeloupe in 2021,"This was the sentiment in Guadeloupe in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/269.png,http://assets.collectiveminds.ai/thumbnail/269.png,http://assets.collectiveminds.ai/flag/GP.svg,A3,GP,France,Americas,Latin America and the Caribbean,Caribbean
270,Guadeloupe in 2021,"This was the sentiment in Guadeloupe in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/270.png,http://assets.collectiveminds.ai/thumbnail/270.png,http://assets.collectiveminds.ai/flag/GP.svg,3D,GP,France,Americas,Latin America and the Caribbean,Caribbean
271,Guam in 2021,"This was the sentiment in Guam in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/271.png,http://assets.collectiveminds.ai/thumbnail/271.png,http://assets.collectiveminds.ai/flag/GU.svg,AR,GU,United States,Oceania,Micronesia,N/A
272,Guam in 2021,"This was the sentiment in Guam in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/272.png,http://assets.collectiveminds.ai/thumbnail/272.png,http://assets.collectiveminds.ai/flag/GU.svg,A3,GU,United States,Oceania,Micronesia,N/A
273,Guam in 2021,"This was the sentiment in Guam in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/273.png,http://assets.collectiveminds.ai/thumbnail/273.png,http://assets.collectiveminds.ai/flag/GU.svg,3D,GU,United States,Oceania,Micronesia,N/A
274,Guatemala in 2021,"This was the sentiment in Guatemala in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/274.png,http://assets.collectiveminds.ai/thumbnail/274.png,http://assets.collectiveminds.ai/flag/GT.svg,AR,GT,N/A,Americas,Latin America and the Caribbean,Central America
275,Guatemala in 2021,"This was the sentiment in Guatemala in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/275.png,http://assets.collectiveminds.ai/thumbnail/275.png,http://assets.collectiveminds.ai/flag/GT.svg,A3,GT,N/A,Americas,Latin America and the Caribbean,Central America
276,Guatemala in 2021,"This was the sentiment in Guatemala in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/276.png,http://assets.collectiveminds.ai/thumbnail/276.png,http://assets.collectiveminds.ai/flag/GT.svg,3D,GT,N/A,Americas,Latin America and the Caribbean,Central America
277,Guernsey in 2021,"This was the sentiment in Guernsey in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/277.png,http://assets.collectiveminds.ai/thumbnail/277.png,http://assets.collectiveminds.ai/flag/GG.svg,AR,GG,United Kingdom,Europe,Northern Europe,Channel Islands
278,Guernsey in 2021,"This was the sentiment in Guernsey in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/278.png,http://assets.collectiveminds.ai/thumbnail/278.png,http://assets.collectiveminds.ai/flag/GG.svg,A3,GG,United Kingdom,Europe,Northern Europe,Channel Islands
279,Guernsey in 2021,"This was the sentiment in Guernsey in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/279.png,http://assets.collectiveminds.ai/thumbnail/279.png,http://assets.collectiveminds.ai/flag/GG.svg,3D,GG,United Kingdom,Europe,Northern Europe,Channel Islands
280,Guinea in 2021,"This was the sentiment in Guinea in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/280.png,http://assets.collectiveminds.ai/thumbnail/280.png,http://assets.collectiveminds.ai/flag/GN.svg,AR,GN,N/A,Africa,Sub-Saharan Africa,Western Africa
281,Guinea in 2021,"This was the sentiment in Guinea in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/281.png,http://assets.collectiveminds.ai/thumbnail/281.png,http://assets.collectiveminds.ai/flag/GN.svg,A3,GN,N/A,Africa,Sub-Saharan Africa,Western Africa
282,Guinea in 2021,"This was the sentiment in Guinea in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/282.png,http://assets.collectiveminds.ai/thumbnail/282.png,http://assets.collectiveminds.ai/flag/GN.svg,3D,GN,N/A,Africa,Sub-Saharan Africa,Western Africa
283,Guinea Bissau in 2021,"This was the sentiment in Guinea Bissau in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/283.png,http://assets.collectiveminds.ai/thumbnail/283.png,http://assets.collectiveminds.ai/flag/GW.svg,AR,GW,N/A,Africa,Sub-Saharan Africa,Western Africa
284,Guinea Bissau in 2021,"This was the sentiment in Guinea Bissau in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/284.png,http://assets.collectiveminds.ai/thumbnail/284.png,http://assets.collectiveminds.ai/flag/GW.svg,A3,GW,N/A,Africa,Sub-Saharan Africa,Western Africa
285,Guinea Bissau in 2021,"This was the sentiment in Guinea Bissau in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/285.png,http://assets.collectiveminds.ai/thumbnail/285.png,http://assets.collectiveminds.ai/flag/GW.svg,3D,GW,N/A,Africa,Sub-Saharan Africa,Western Africa
286,Guyana in 2021,"This was the sentiment in Guyana in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/286.png,http://assets.collectiveminds.ai/thumbnail/286.png,http://assets.collectiveminds.ai/flag/GY.svg,AR,GY,N/A,Americas,Latin America and the Caribbean,South America
287,Guyana in 2021,"This was the sentiment in Guyana in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/287.png,http://assets.collectiveminds.ai/thumbnail/287.png,http://assets.collectiveminds.ai/flag/GY.svg,A3,GY,N/A,Americas,Latin America and the Caribbean,South America
288,Guyana in 2021,"This was the sentiment in Guyana in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/288.png,http://assets.collectiveminds.ai/thumbnail/288.png,http://assets.collectiveminds.ai/flag/GY.svg,3D,GY,N/A,Americas,Latin America and the Caribbean,South America
289,Haiti in 2021,"This was the sentiment in Haiti in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/289.png,http://assets.collectiveminds.ai/thumbnail/289.png,http://assets.collectiveminds.ai/flag/HT.svg,AR,HT,N/A,Americas,Latin America and the Caribbean,Caribbean
290,Haiti in 2021,"This was the sentiment in Haiti in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/290.png,http://assets.collectiveminds.ai/thumbnail/290.png,http://assets.collectiveminds.ai/flag/HT.svg,A3,HT,N/A,Americas,Latin America and the Caribbean,Caribbean
291,Haiti in 2021,"This was the sentiment in Haiti in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/291.png,http://assets.collectiveminds.ai/thumbnail/291.png,http://assets.collectiveminds.ai/flag/HT.svg,3D,HT,N/A,Americas,Latin America and the Caribbean,Caribbean
292,Heard Island and McDonald Islands in 2021,"This was the sentiment in Heard Island and McDonald Islands in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/292.png,http://assets.collectiveminds.ai/thumbnail/292.png,http://assets.collectiveminds.ai/flag/HM.svg,AR,HM,Australia,Oceania,Australia and New Zealand,N/A
293,Heard Island and McDonald Islands in 2021,"This was the sentiment in Heard Island and McDonald Islands in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/293.png,http://assets.collectiveminds.ai/thumbnail/293.png,http://assets.collectiveminds.ai/flag/HM.svg,A3,HM,Australia,Oceania,Australia and New Zealand,N/A
294,Heard Island and McDonald Islands in 2021,"This was the sentiment in Heard Island and McDonald Islands in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/294.png,http://assets.collectiveminds.ai/thumbnail/294.png,http://assets.collectiveminds.ai/flag/HM.svg,3D,HM,Australia,Oceania,Australia and New Zealand,N/A
295,Holy See in 2021,"This was the sentiment in Holy See in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/295.png,http://assets.collectiveminds.ai/thumbnail/295.png,http://assets.collectiveminds.ai/flag/VA.svg,AR,VA,N/A,Europe,Southern Europe,N/A
296,Holy See in 2021,"This was the sentiment in Holy See in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/296.png,http://assets.collectiveminds.ai/thumbnail/296.png,http://assets.collectiveminds.ai/flag/VA.svg,A3,VA,N/A,Europe,Southern Europe,N/A
297,Holy See in 2021,"This was the sentiment in Holy See in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/297.png,http://assets.collectiveminds.ai/thumbnail/297.png,http://assets.collectiveminds.ai/flag/VA.svg,3D,VA,N/A,Europe,Southern Europe,N/A
298,Honduras in 2021,"This was the sentiment in Honduras in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/298.png,http://assets.collectiveminds.ai/thumbnail/298.png,http://assets.collectiveminds.ai/flag/HN.svg,AR,HN,N/A,Americas,Latin America and the Caribbean,Central America
299,Honduras in 2021,"This was the sentiment in Honduras in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/299.png,http://assets.collectiveminds.ai/thumbnail/299.png,http://assets.collectiveminds.ai/flag/HN.svg,A3,HN,N/A,Americas,Latin America and the Caribbean,Central America
300,Honduras in 2021,"This was the sentiment in Honduras in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/300.png,http://assets.collectiveminds.ai/thumbnail/300.png,http://assets.collectiveminds.ai/flag/HN.svg,3D,HN,N/A,Americas,Latin America and the Caribbean,Central America
301,Hong Kong in 2021,"This was the sentiment in Hong Kong in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/301.png,http://assets.collectiveminds.ai/thumbnail/301.png,http://assets.collectiveminds.ai/flag/HK.svg,AR,HK,China,Asia,Eastern Asia,N/A
302,Hong Kong in 2021,"This was the sentiment in Hong Kong in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/302.png,http://assets.collectiveminds.ai/thumbnail/302.png,http://assets.collectiveminds.ai/flag/HK.svg,A3,HK,China,Asia,Eastern Asia,N/A
303,Hong Kong in 2021,"This was the sentiment in Hong Kong in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/303.png,http://assets.collectiveminds.ai/thumbnail/303.png,http://assets.collectiveminds.ai/flag/HK.svg,3D,HK,China,Asia,Eastern Asia,N/A
304,Hungary in 2021,"This was the sentiment in Hungary in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/304.png,http://assets.collectiveminds.ai/thumbnail/304.png,http://assets.collectiveminds.ai/flag/HU.svg,AR,HU,N/A,Europe,Eastern Europe,N/A
305,Hungary in 2021,"This was the sentiment in Hungary in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/305.png,http://assets.collectiveminds.ai/thumbnail/305.png,http://assets.collectiveminds.ai/flag/HU.svg,A3,HU,N/A,Europe,Eastern Europe,N/A
306,Hungary in 2021,"This was the sentiment in Hungary in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/306.png,http://assets.collectiveminds.ai/thumbnail/306.png,http://assets.collectiveminds.ai/flag/HU.svg,3D,HU,N/A,Europe,Eastern Europe,N/A
307,Iceland in 2021,"This was the sentiment in Iceland in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/307.png,http://assets.collectiveminds.ai/thumbnail/307.png,http://assets.collectiveminds.ai/flag/IS.svg,AR,IS,N/A,Europe,Northern Europe,N/A
308,Iceland in 2021,"This was the sentiment in Iceland in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/308.png,http://assets.collectiveminds.ai/thumbnail/308.png,http://assets.collectiveminds.ai/flag/IS.svg,A3,IS,N/A,Europe,Northern Europe,N/A
